ID,OFFER_ID,TYPE,AMOUNT,CREATED_AT,UPDATED_AT
657412,621266,OfferReward::ShopNow,0,2020-09-14 16:21:13.000,2020-09-14 16:21:13.000
657411,621265,OfferReward::ShopNow,0,2020-09-14 16:21:13.000,2020-09-14 16:21:13.000
657410,621264,OfferReward::ShopNow,0,2020-09-14 16:21:13.000,2020-09-14 16:21:13.000
657409,621263,OfferReward::ShopNow,0,2020-09-14 16:21:13.000,2020-09-14 16:21:13.000
657408,621262,OfferReward::ShopNow,0,2020-09-14 16:21:13.000,2020-09-14 16:21:13.000
657407,621261,OfferReward::Fact,0.5500000119,2020-09-14 16:20:30.000,2020-09-14 16:20:30.000
657406,621260,OfferReward::Fact,0.5500000119,2020-09-14 16:20:30.000,2020-09-14 16:20:30.000
657405,621259,OfferReward::Fact,0.5500000119,2020-09-14 16:20:30.000,2020-09-14 16:20:30.000
657404,621258,OfferReward::Fact,0.5500000119,2020-09-14 16:20:30.000,2020-09-14 16:20:30.000
657403,621257,OfferReward::Fact,0.5500000119,2020-09-14 16:19:53.000,2020-09-14 16:19:53.000
657402,621256,OfferReward::Fact,0.5500000119,2020-09-14 16:19:52.000,2020-09-14 16:19:52.000
657401,621255,OfferReward::Fact,0.5500000119,2020-09-14 16:19:52.000,2020-09-14 16:19:52.000
657400,621254,OfferReward::Fact,0.5500000119,2020-09-14 16:19:52.000,2020-09-14 16:19:52.000
657399,621253,OfferReward::Fact,0.5500000119,2020-09-14 16:18:48.000,2020-09-14 16:18:48.000
657398,621252,OfferReward::Fact,0.5500000119,2020-09-14 16:18:48.000,2020-09-14 16:18:48.000
657397,621251,OfferReward::Fact,0.5500000119,2020-09-14 16:18:48.000,2020-09-14 16:18:48.000
657396,621250,OfferReward::Fact,0.5500000119,2020-09-14 16:18:47.000,2020-09-14 16:18:47.000
657395,621249,OfferReward::Fact,0.5500000119,2020-09-14 16:16:43.000,2020-09-14 16:16:43.000
657394,621248,OfferReward::Fact,0.5500000119,2020-09-14 16:16:43.000,2020-09-14 16:16:43.000
657393,621247,OfferReward::Fact,0.5500000119,2020-09-14 16:16:42.000,2020-09-14 16:16:42.000
657392,621246,OfferReward::Fact,0.5500000119,2020-09-14 16:16:42.000,2020-09-14 16:16:42.000
657453,621245,OfferReward::Joust,0.5,2020-09-14 16:45:38.000,2020-09-28 20:47:55.000
657390,621244,OfferReward::ShopNow,0,2020-09-14 16:15:33.000,2020-09-14 16:15:33.000
657389,621243,OfferReward::ShopNow,0,2020-09-14 16:15:33.000,2020-09-14 16:15:33.000
657388,621242,OfferReward::ShopNow,0,2020-09-14 16:15:33.000,2020-09-14 16:15:33.000
657387,621241,OfferReward::ShopNow,0,2020-09-14 16:15:33.000,2020-09-14 16:15:33.000
657386,621240,OfferReward::ShopNow,0,2020-09-14 16:15:32.000,2020-09-14 16:15:32.000
657385,621239,OfferReward::ShopNow,0,2020-09-14 16:15:32.000,2020-09-14 16:15:32.000
657384,621238,OfferReward::ShopNow,0,2020-09-14 16:15:32.000,2020-09-14 16:15:32.000
657383,621237,OfferReward::ShopNow,0,2020-09-14 16:15:32.000,2020-09-14 16:15:32.000
657382,621236,OfferReward::ShopNow,0,2020-09-14 16:15:32.000,2020-09-14 16:15:32.000
657381,621235,OfferReward::ShopNow,0,2020-09-14 16:15:32.000,2020-09-14 16:15:32.000
657380,621234,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657379,621233,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657378,621232,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657377,621231,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657376,621230,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657375,621229,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657374,621228,OfferReward::ShopNow,0,2020-09-14 16:15:31.000,2020-09-14 16:15:31.000
657373,621227,OfferReward::ShopNow,0,2020-09-14 16:15:30.000,2020-09-14 16:15:30.000
657372,621226,OfferReward::ShopNow,0,2020-09-14 16:15:30.000,2020-09-14 16:15:30.000
657371,621225,OfferReward::Fact,0.5500000119,2020-09-14 16:08:54.000,2020-09-14 16:08:54.000
657370,621224,OfferReward::Fact,0.5500000119,2020-09-14 16:08:54.000,2020-09-14 16:08:54.000
657369,621223,OfferReward::Fact,0.5500000119,2020-09-14 16:08:54.000,2020-09-14 16:08:54.000
657368,621222,OfferReward::Fact,0.5500000119,2020-09-14 16:08:53.000,2020-09-14 16:08:53.000
657367,621221,OfferReward::Fact,0.5500000119,2020-09-14 16:07:58.000,2020-09-14 16:07:58.000
657366,621220,OfferReward::Fact,0.5500000119,2020-09-14 16:07:58.000,2020-09-14 16:07:58.000
657365,621219,OfferReward::Fact,0.5500000119,2020-09-14 16:07:58.000,2020-09-14 16:07:58.000
657364,621218,OfferReward::Fact,0.5500000119,2020-09-14 16:07:57.000,2020-09-14 16:07:57.000
657363,621217,OfferReward::Joust,1.5,2020-09-14 16:04:45.000,2020-09-28 20:43:00.000
657362,621216,OfferReward::Instant,1,2020-09-14 15:50:30.000,2020-09-14 15:50:30.000
657361,621215,OfferReward::Instant,1,2020-09-14 15:50:30.000,2020-09-14 15:50:30.000
657360,621214,OfferReward::Instant,1,2020-09-14 15:50:29.000,2020-09-14 15:50:29.000
657359,621213,OfferReward::Instant,1,2020-09-14 15:50:29.000,2020-09-14 15:50:29.000
657358,621212,OfferReward::Instant,1.25,2020-09-14 15:49:13.000,2020-09-14 15:49:13.000
657357,621211,OfferReward::Instant,1.25,2020-09-14 15:49:13.000,2020-09-14 15:49:13.000
657356,621210,OfferReward::Instant,1.25,2020-09-14 15:49:13.000,2020-09-14 15:49:13.000
657355,621209,OfferReward::Instant,1.25,2020-09-14 15:49:13.000,2020-09-14 15:49:13.000
657354,621208,OfferReward::Instant,2,2020-09-14 15:39:33.000,2020-09-14 15:39:33.000
657353,621207,OfferReward::Instant,2,2020-09-14 15:39:33.000,2020-09-14 15:39:33.000
657352,621206,OfferReward::Instant,2,2020-09-14 15:39:32.000,2020-09-14 15:39:32.000
657351,621205,OfferReward::Instant,2,2020-09-14 15:39:32.000,2020-09-14 15:39:32.000
657350,621204,OfferReward::Instant,1,2020-09-14 15:39:29.000,2020-09-14 15:39:29.000
657349,621203,OfferReward::Instant,1,2020-09-14 15:39:29.000,2020-09-14 15:39:29.000
657348,621202,OfferReward::Instant,1,2020-09-14 15:39:28.000,2020-09-14 15:39:28.000
657347,621201,OfferReward::Instant,1,2020-09-14 15:39:28.000,2020-09-14 15:39:28.000
657346,621200,OfferReward::Instant,2,2020-09-14 15:39:28.000,2020-09-14 15:39:28.000
657345,621199,OfferReward::Instant,2,2020-09-14 15:39:27.000,2020-09-14 15:39:27.000
657344,621198,OfferReward::Instant,2,2020-09-14 15:39:27.000,2020-09-14 15:39:27.000
657343,621197,OfferReward::Instant,2,2020-09-14 15:39:26.000,2020-09-14 15:39:26.000
657342,621196,OfferReward::Fact,1,2020-09-14 15:36:44.000,2020-09-16 14:35:22.000
657340,621195,OfferReward::Video,2,2020-09-14 15:35:22.000,2020-09-14 15:35:22.000
657339,621194,OfferReward::Video,2,2020-09-14 15:35:22.000,2020-09-14 15:35:22.000
657338,621193,OfferReward::Video,2,2020-09-14 15:35:22.000,2020-09-14 15:35:22.000
657337,621192,OfferReward::Video,2,2020-09-14 15:35:22.000,2020-09-14 15:35:22.000
657341,621191,OfferReward::Fact,1.5,2020-09-14 15:36:05.000,2020-09-16 14:35:19.000
657336,621190,OfferReward::Video,1,2020-09-14 15:28:48.000,2020-09-23 17:41:29.000
657335,621189,OfferReward::Fact,0.5,2020-09-14 15:22:46.000,2020-09-14 15:22:46.000
657334,621188,OfferReward::Fact,0.5,2020-09-14 15:22:46.000,2020-09-14 15:22:46.000
657333,621187,OfferReward::Fact,0.5,2020-09-14 15:22:46.000,2020-09-14 15:22:46.000
657332,621186,OfferReward::Fact,0.5,2020-09-14 15:22:46.000,2020-09-14 15:22:46.000
657331,621185,OfferReward::Video,1,2020-09-14 15:18:49.000,2020-09-14 15:28:36.000
657330,621184,OfferReward::Video,0.75,2020-09-14 15:17:39.000,2020-09-23 17:41:02.000
657328,621183,OfferReward::Video,1,2020-09-14 15:15:23.000,2020-09-14 15:16:15.000
657326,621182,OfferReward::Instant,2,2020-09-14 15:06:05.000,2020-09-14 15:06:05.000
657325,621181,OfferReward::Instant,2,2020-09-14 15:06:04.000,2020-09-14 15:06:04.000
657324,621180,OfferReward::Instant,2,2020-09-14 15:06:03.000,2020-09-14 15:06:03.000
657323,621179,OfferReward::Instant,2,2020-09-14 15:06:02.000,2020-09-14 15:06:02.000
657322,621178,OfferReward::Instant,2,2020-09-14 15:03:17.000,2020-09-14 15:03:17.000
657321,621177,OfferReward::Instant,2,2020-09-14 15:03:16.000,2020-09-14 15:03:16.000
657320,621176,OfferReward::Instant,2,2020-09-14 15:03:15.000,2020-09-14 15:03:15.000
657319,621175,OfferReward::Instant,2,2020-09-14 15:03:13.000,2020-09-14 15:03:13.000
657318,621174,OfferReward::Instant,2,2020-09-14 15:02:35.000,2020-09-14 15:02:35.000
657317,621173,OfferReward::Instant,2,2020-09-14 15:02:33.000,2020-09-14 15:02:33.000
657316,621172,OfferReward::Instant,2,2020-09-14 15:02:32.000,2020-09-14 15:02:32.000
657315,621171,OfferReward::Instant,2,2020-09-14 15:02:30.000,2020-09-14 15:02:30.000
657314,621170,OfferReward::Instant,2,2020-09-14 15:01:54.000,2020-09-14 15:01:54.000
657313,621169,OfferReward::Instant,2,2020-09-14 15:01:54.000,2020-09-14 15:01:54.000
657312,621168,OfferReward::Instant,2,2020-09-14 15:01:53.000,2020-09-14 15:01:53.000
657311,621167,OfferReward::Instant,2,2020-09-14 15:01:53.000,2020-09-14 15:01:53.000
657310,621166,OfferReward::ShopNow,0,2020-09-14 14:45:11.000,2020-09-14 16:15:30.000
657309,621165,OfferReward::ShopNow,0,2020-09-14 14:39:24.000,2020-09-14 16:21:13.000
657329,621164,OfferReward::Joust,1,2020-09-14 15:16:43.000,2020-09-28 20:41:52.000
657305,621163,OfferReward::ShopNow,0,2020-09-14 14:11:20.000,2020-09-14 14:11:20.000
657304,621162,OfferReward::ShopNow,0,2020-09-14 14:11:20.000,2020-09-14 14:11:20.000
657303,621161,OfferReward::ShopNow,0,2020-09-14 14:11:19.000,2020-09-14 14:11:19.000
657302,621160,OfferReward::ShopNow,0,2020-09-14 14:11:19.000,2020-09-14 14:11:19.000
657301,621159,OfferReward::ShopNow,0,2020-09-14 14:11:18.000,2020-09-14 14:11:18.000
657300,621158,OfferReward::ShopNow,0,2020-09-14 14:11:18.000,2020-09-14 14:11:18.000
657298,621157,OfferReward::ShopNow,0,2020-09-14 14:11:18.000,2020-09-14 14:11:18.000
657299,621156,OfferReward::ShopNow,0,2020-09-14 14:11:18.000,2020-09-14 14:11:18.000
657297,621155,OfferReward::ShopNow,0,2020-09-14 14:11:18.000,2020-09-14 14:11:18.000
657296,621154,OfferReward::ShopNow,0,2020-09-14 14:11:17.000,2020-09-14 14:11:17.000
657294,621153,OfferReward::ShopNow,0,2020-09-14 14:11:17.000,2020-09-14 14:11:17.000
657295,621152,OfferReward::ShopNow,0,2020-09-14 14:11:17.000,2020-09-14 14:11:17.000
657293,621151,OfferReward::ShopNow,0,2020-09-14 14:11:17.000,2020-09-14 14:11:17.000
657292,621150,OfferReward::ShopNow,0,2020-09-14 14:11:17.000,2020-09-14 14:11:17.000
657290,621149,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657291,621148,OfferReward::ShopNow,0,2020-09-14 14:11:17.000,2020-09-14 14:11:17.000
657289,621147,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657288,621146,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657286,621145,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657287,621144,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657285,621143,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657284,621142,OfferReward::ShopNow,0,2020-09-14 14:11:16.000,2020-09-14 14:11:16.000
657282,621141,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657283,621140,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657281,621139,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657280,621138,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657278,621137,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657279,621136,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657277,621135,OfferReward::ShopNow,0,2020-09-14 14:11:15.000,2020-09-14 14:11:15.000
657276,621134,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657274,621133,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657275,621132,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657273,621131,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657272,621130,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657270,621129,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657271,621128,OfferReward::ShopNow,0,2020-09-14 14:11:14.000,2020-09-14 14:11:14.000
657269,621127,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657268,621126,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657267,621125,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657266,621124,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657265,621123,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657264,621122,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657263,621121,OfferReward::ShopNow,0,2020-09-14 14:11:13.000,2020-09-14 14:11:13.000
657262,621120,OfferReward::ShopNow,0,2020-09-14 14:11:12.000,2020-09-14 14:11:12.000
657260,621119,OfferReward::ShopNow,0,2020-09-14 14:11:12.000,2020-09-14 14:11:12.000
657261,621118,OfferReward::ShopNow,0,2020-09-14 14:11:12.000,2020-09-14 14:11:12.000
657259,621117,OfferReward::ShopNow,0,2020-09-14 14:11:12.000,2020-09-14 14:11:12.000
657258,621116,OfferReward::ShopNow,0,2020-09-14 14:11:12.000,2020-09-14 14:11:12.000
657257,621115,OfferReward::ShopNow,0,2020-09-14 14:11:12.000,2020-09-14 14:11:12.000
657256,621114,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657255,621113,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657253,621112,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657254,621111,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657252,621110,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657251,621109,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657250,621108,OfferReward::ShopNow,0,2020-09-14 14:11:11.000,2020-09-14 14:11:11.000
657249,621107,OfferReward::ShopNow,0,2020-09-14 14:11:10.000,2020-09-14 14:11:10.000
657247,621106,OfferReward::ShopNow,0,2020-09-14 14:11:10.000,2020-09-14 14:11:10.000
657248,621105,OfferReward::ShopNow,0,2020-09-14 14:11:10.000,2020-09-14 14:11:10.000
657246,621104,OfferReward::ShopNow,0,2020-09-14 14:11:10.000,2020-09-14 14:11:10.000
657245,621103,OfferReward::ShopNow,0,2020-09-14 14:11:10.000,2020-09-14 14:11:10.000
657244,621102,OfferReward::ShopNow,0,2020-09-14 14:11:10.000,2020-09-14 14:11:10.000
657243,621101,OfferReward::ShopNow,0,2020-09-14 14:11:09.000,2020-09-14 14:11:09.000
657242,621100,OfferReward::ShopNow,0,2020-09-14 14:11:09.000,2020-09-14 14:11:09.000
657241,621099,OfferReward::ShopNow,0,2020-09-14 14:11:09.000,2020-09-14 14:11:09.000
657240,621098,OfferReward::ShopNow,0,2020-09-14 14:11:09.000,2020-09-14 14:11:09.000
657239,621097,OfferReward::ShopNow,0,2020-09-14 14:11:09.000,2020-09-14 14:11:09.000
657238,621096,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657237,621095,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657235,621094,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657234,621093,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657233,621092,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657232,621091,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657231,621090,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657236,621089,OfferReward::ShopNow,0,2020-09-14 14:11:08.000,2020-09-14 14:11:08.000
657230,621088,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657229,621087,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657227,621086,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657228,621085,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657225,621084,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657226,621083,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657224,621082,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657223,621081,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657221,621080,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657222,621079,OfferReward::ShopNow,0,2020-09-14 14:11:07.000,2020-09-14 14:11:07.000
657219,621078,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657218,621077,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657217,621076,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657220,621075,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657216,621074,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657215,621073,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657214,621072,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657212,621071,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657213,621070,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657211,621069,OfferReward::ShopNow,0,2020-09-14 14:11:06.000,2020-09-14 14:11:06.000
657209,621068,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657210,621067,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657207,621066,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657208,621065,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657205,621064,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657206,621063,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657204,621062,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657203,621061,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657202,621060,OfferReward::ShopNow,0,2020-09-14 14:11:05.000,2020-09-14 14:11:05.000
657201,621059,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657200,621058,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657198,621057,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657199,621056,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657197,621055,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657196,621054,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657195,621053,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657193,621052,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657194,621051,OfferReward::ShopNow,0,2020-09-14 14:11:04.000,2020-09-14 14:11:04.000
657192,621050,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657191,621049,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657190,621048,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657189,621047,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657188,621046,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657187,621045,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657186,621044,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657184,621043,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657185,621042,OfferReward::ShopNow,0,2020-09-14 14:11:03.000,2020-09-14 14:11:03.000
657182,621041,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657183,621040,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657181,621039,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657180,621038,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657179,621037,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657178,621036,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657177,621035,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657176,621034,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657174,621033,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657175,621032,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657173,621031,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657172,621030,OfferReward::ShopNow,0,2020-09-14 14:11:02.000,2020-09-14 14:11:02.000
657171,621029,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657170,621028,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657168,621027,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657169,621026,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657167,621025,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657166,621024,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657165,621023,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657164,621022,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657163,621021,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657162,621020,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657161,621019,OfferReward::ShopNow,0,2020-09-14 14:11:01.000,2020-09-14 14:11:01.000
657160,621018,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657158,621017,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657157,621016,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657159,621015,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657156,621014,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657155,621013,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657154,621012,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657152,621011,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657151,621010,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657150,621009,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657153,621008,OfferReward::ShopNow,0,2020-09-14 14:11:00.000,2020-09-14 14:11:00.000
657149,621007,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657147,621006,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657148,621005,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657145,621004,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657146,621003,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657144,621002,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657143,621001,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657142,621000,OfferReward::ShopNow,0,2020-09-14 14:10:59.000,2020-09-14 14:10:59.000
657141,620999,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657140,620998,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657139,620997,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657138,620996,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657137,620995,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657135,620994,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657136,620993,OfferReward::ShopNow,0,2020-09-14 14:10:58.000,2020-09-14 14:10:58.000
657134,620992,OfferReward::ShopNow,0,2020-09-14 14:10:57.000,2020-09-14 14:10:57.000
657132,620991,OfferReward::ShopNow,0,2020-09-14 14:10:57.000,2020-09-14 14:10:57.000
657133,620990,OfferReward::ShopNow,0,2020-09-14 14:10:57.000,2020-09-14 14:10:57.000
657131,620989,OfferReward::ShopNow,0,2020-09-14 14:10:57.000,2020-09-14 14:10:57.000
657130,620988,OfferReward::ShopNow,0,2020-09-14 14:10:56.000,2020-09-14 14:10:56.000
